,20_categories of 2 act_relu,20_categories of 2 baseline,20_categories of 2 bn_no,20_categories of 2 dropout_025,20_categories of 2 dropout_075,20_categories of 2 dropout_0,20_categories of 2 ds_11_31,20_categories of 2 filters_128,20_categories of 2 filters_32,20_categories of 2 filter_3_3,20_categories of 2 filter_7_3,20_categories of 2 layers_2,20_categories of 2 layers_4,20_categories of 2 maxpool_2_2,20_categories of 3 Three_cates,60_categories of 2 baseline
2001-03-30,1.1726372013847024,1.164035805796597,1.3808824333104253,1.199794506732865,1.6102027444871303,1.234547991956769,1.1636485530151015,1.3078576855329027,1.460004082306399,1.393256946275623,1.4620646443464738,1.2591917798494945,1.241645091095314,1.3825251859901428,1.1093165006837626,0.9249734890939448
2001-04-30,1.2485291882256877,1.2391952530504808,1.476039891556433,1.2745011971522089,1.7925281285461832,1.3106660669994457,1.2420431061837522,1.3860130605978978,1.5678549834001645,1.4980949146432778,1.5876294122662742,1.351236583225964,1.3253873573682182,1.4990294460985114,1.1904213630660831,
2001-05-31,1.2367566552967637,1.228245301324862,1.4668537323792112,1.2644263047306672,1.7535938410671243,1.295657705650448,1.2248232770310603,1.3680229849160113,1.5639352935921884,1.48898198549297,1.568769038771791,1.334472969522979,1.3230886178530488,1.4738685028794407,1.1814115596240475,0.905164038331728
2001-06-29,1.2175667653949265,1.210941000923077,1.4649874758542931,1.2489989035050169,1.7558815988125127,1.2839329336716665,1.210975294558151,1.383027768280851,1.5769987595299302,1.4847870130270648,1.5623418626060028,1.3324208172184062,1.309684465245535,1.4695954212407794,1.1634213195337362,
2001-07-31,1.188398338540374,1.1833525256402806,1.427525821491458,1.2194882042974295,1.7148532073948817,1.2565096764765071,1.208846780250654,1.3562279875387124,1.5463934124326757,1.4487440685923938,1.5258125870224726,1.301067608068045,1.2888339934265238,1.4424664569604175,1.13677443060353,0.8193341133135894
2001-08-31,1.0719421683396335,1.0669024875219086,1.3123949730462254,1.1034179420613104,1.5477556649469122,1.1271166708510696,1.102361013068008,1.2416112919504547,1.3918670579559207,1.3071494063179645,1.3850400306127943,1.1848417164274383,1.1871634129066777,1.3290315275068438,1.0244537428704077,
2001-09-28,1.2147985864589992,1.205719552947677,1.5154973764472277,1.2435933437091624,1.708916345426238,1.2684374195081043,1.248341804909447,1.446837863369229,1.6158765981722567,1.5040266614725188,1.5940400754759734,1.3200685643424903,1.3023834588557863,1.5545025050005172,1.137681847230978,1.006852042952759
2001-10-31,1.317037871536442,1.307624630934664,1.6491470674886646,1.3511492574531752,1.8653284411465183,1.3754721255852709,1.3544449616385008,1.5676372874286344,1.7371398535519869,1.6314824278115354,1.7284883901196213,1.4102875655002258,1.4123208988403806,1.6705001659975005,1.2289980342739362,
2001-11-30,1.3947454340871694,1.383969120402878,1.7447249100157387,1.4271776420003657,1.9846672642352152,1.4595127461127655,1.428313687125266,1.6556361058676274,1.8196486648805887,1.7275358039473343,1.826168835518448,1.4946872836777696,1.4926583649297298,1.7668127119361223,1.3027577937301789,1.0352865654809016
2001-12-31,1.4105577637649422,1.4010814838279233,1.7876560917002635,1.4510754455321506,2.096569343691267,1.484025687166394,1.4443148703756932,1.7086301543327975,1.854132334658947,1.792248801756645,1.8782684100826383,1.523520101751184,1.5434476211822885,1.82459119080405,1.3202241504525485,
2002-01-31,1.3974907020647669,1.3872410708928358,1.775146007241328,1.4403020035690288,2.0917200992436107,1.467426562713298,1.4477508418033669,1.695318121699035,1.8414953520738957,1.7491313820873489,1.877410060540993,1.5085919775521464,1.5338373845372817,1.8331174311264409,1.3048615891956934,1.0845125460781724
2002-02-28,1.495574946621112,1.4878844483601354,1.9117019656074283,1.542798476132114,2.293231168770608,1.5773516763544242,1.552243624780988,1.830277248117568,2.006090700733316,1.8926907681730267,2.02641637753008,1.6342788001691804,1.658437944906198,1.9844338318129373,1.4031449965589784,
2002-03-28,1.4838400168924752,1.476779751703627,1.9019776226031857,1.534580791823249,2.2736607694968454,1.5678763194130465,1.5482710574297396,1.8007635532747186,1.9474135924853435,1.8780038874649236,2.008861992039889,1.624442138795779,1.6594760340224517,1.9582381829812447,1.398086538299745,1.004298237407736
2002-04-30,1.462037182468361,1.454822932035014,1.8628366791850928,1.5156547116100272,2.2135608887543423,1.5430118952902163,1.537255190611057,1.770448895957229,1.8936017855126623,1.8569964797907303,1.9788001124127423,1.608298792095631,1.632801236430445,1.919074711542446,1.3800307909994114,
2002-05-31,1.3684215339713497,1.359754593284595,1.7389550977954986,1.4215425977813063,2.0766271259481788,1.4534382712419929,1.4511859723725975,1.644021902952515,1.767481821800363,1.7341014685638227,1.8567436846792145,1.5167298864196652,1.533027152946068,1.7769519547313015,1.2954417341346949,0.8748578411759025
2002-06-28,1.2503574724888555,1.2425320640274031,1.6095690875576738,1.2994590771453802,1.8965439137878384,1.3295836907524556,1.3227403931611204,1.5212444580560331,1.5972584792258155,1.5951241252464765,1.7169185354505323,1.386748608631352,1.4063863138590218,1.6332322527512366,1.1696208591529405,
2002-07-31,1.2587593961096777,1.248011345121424,1.638440015370291,1.3072650091517897,1.9356998533948049,1.3427477167994213,1.331602892852901,1.542212213568566,1.6088285563913172,1.632702420593349,1.736064413369515,1.3900233339478756,1.4223192318427516,1.6534911131034875,1.17414748893984,0.8205494481430139
2002-08-30,1.1541459371486125,1.1456747233884512,1.4963065028943927,1.1996674218481211,1.734003224204668,1.2338369524790556,1.223280771788398,1.4034376166322744,1.4751048986891118,1.4784171696360162,1.575481029671126,1.2751707746769576,1.3079722076268303,1.4992941640139903,1.0795904169204404,
2002-09-30,1.2026387312660038,1.1947928488334467,1.569459649147735,1.2492497725206226,1.827624150127008,1.288551345655348,1.2676627823376971,1.4717944023563143,1.5141108166175796,1.5577449231947489,1.655453645341674,1.325137041786728,1.356309314589786,1.5733917010606389,1.116229090877936,0.9060988432539796
2002-10-31,1.3437816318766866,1.3358568469624734,1.7293861277169584,1.3894460411574918,2.045311666742889,1.422713654381327,1.399966996653169,1.610880454905398,1.6223664037403729,1.7266476469884875,1.812226425702273,1.475763956905768,1.497226668783867,1.727545041141674,1.25003911087954,
2002-11-29,1.2673166399444975,1.260633907891559,1.632230618940662,1.3144921662711784,1.9698040251840752,1.3464512333812473,1.3367413531189158,1.5379234256883971,1.569411519034314,1.6405272431018685,1.7286906195825456,1.4119262261367351,1.4326801224389054,1.6614372982378118,1.1849773723569466,0.8295816912383016
2002-12-31,1.2680064051562177,1.2592748745426676,1.6437941451070448,1.3190437580987726,2.0100479952371737,1.3516660030774996,1.3509723878035411,1.54779752465769,1.5499231553805133,1.646843432761527,1.745105888710412,1.4141626346071705,1.442434010422341,1.673093863454566,1.1869681540228538,
2003-01-31,1.2457665324231966,1.2376631157533144,1.6139734276122826,1.298072944300685,1.943015751805132,1.3225953610743753,1.317466168815865,1.5179032462597055,1.5076469843088034,1.614253605243469,1.7094912998474452,1.395727545474372,1.4272621179263625,1.6384307707621415,1.1656780682453705,0.8882559897637444
2003-02-28,1.270027447594896,1.2607805247852657,1.6441015156628145,1.3226694378666846,1.979037808618576,1.3475861601504513,1.3532922539723402,1.5419168984130966,1.5151711237022725,1.6452076330640693,1.7505257247788306,1.4209616293227627,1.4524584193211196,1.662133723741212,1.1863852505806396,
2003-03-31,1.3957029171256188,1.3867376158253912,1.809441578574187,1.4536743643075898,2.1785766173266268,1.4742408232289663,1.4854055327763325,1.6967513751908048,1.6641731735469163,1.810052314713323,1.918670830530127,1.5588214285342978,1.5905362510643744,1.830234680825333,1.3009574522850809,1.100249888011309
2003-04-30,1.533955808867823,1.5254774850086044,1.9672125344915,1.5998661771085452,2.376341324852719,1.605591740339048,1.6307748265229056,1.8489668573966536,1.8485617047972132,1.970727110529433,2.083174322410713,1.7019180666308615,1.7378482206382444,1.9847441930108776,1.4366096716752574,
2003-05-30,1.6042189381183305,1.5961473979123195,2.044760746888508,1.6732534488538429,2.4637315865041542,1.6733585161233713,1.717985091842317,1.9209277001422904,1.9518433088790652,2.0701319241849125,2.183272836660966,1.7816388335011857,1.827160920196735,2.0522864565934724,1.5035949611653905,1.2142208913254868
2003-06-30,1.6824321308066157,1.6764514769149197,2.1457052324556747,1.757866365535692,2.632712044641379,1.762219512902398,1.813413846980044,2.0176190095626523,2.090397032667371,2.188549851229352,2.30300022130108,1.8788520881606805,1.9191113352514764,2.14991919126782,1.5851965328118178,
2003-07-31,1.7525773086280758,1.7469616609612728,2.2285449451148227,1.8343630982721004,2.798353087277891,1.835804299863743,1.881750406816194,2.1205499059383004,2.1884448246305674,2.288014699072332,2.3989907405870023,1.9493758600180573,1.9899898258458584,2.2399302921172475,1.6458804527641917,1.3292389525669233
2003-08-29,1.7880892126182104,1.7846232412183094,2.2680458948670936,1.8709474713859493,2.8959093932744047,1.8787382384786928,1.9094235866738791,2.153936199074296,2.2515504089844085,2.3612686246582437,2.456809910562908,1.9861855175142105,2.034316919583844,2.2827788068384685,1.6864714224670272,
2003-09-30,1.9266638910953868,1.9197993899674208,2.443570516579416,2.0108509155811625,3.14982773459038,2.021688107984433,2.0544918156899272,2.3230497403748727,2.455542748481335,2.571163291543621,2.653567631624126,2.1506257942192204,2.1904630236173666,2.4868465189195947,1.8104833899359052,1.5251827921728929
2003-10-31,2.0238717229982264,2.0175042778046794,2.606440441912077,2.118865006122358,3.419736106769796,2.122883741159569,2.1565736901351085,2.453818929371763,2.636759493165368,2.7229079317903904,2.798776025645792,2.280189090402703,2.3115089337352503,2.6455990822320143,1.9021031226285092,
2003-11-28,2.112095205215126,2.10640542317536,2.73339581987938,2.2122764809583138,3.6560678044327855,2.2222566245583604,2.239773898684143,2.5863209919863377,2.7829864903343875,2.859586869085696,2.928236769389651,2.3843020221454583,2.4091698450991337,2.78347371877533,1.9775647242625995,1.655642716162222
2003-12-31,2.2186085108447893,2.213734213126401,2.861517247022453,2.3246894186127887,4.022430561378365,2.3400949112182503,2.350117214971021,2.7137886220762013,3.001336113335907,3.05719257101478,3.1010187820757333,2.524080941311652,2.53043840966344,2.930414548257815,2.090448069381683,
2004-01-30,2.279182628323144,2.274988624613031,2.947588396201536,2.3907929727727537,4.159911169141656,2.4265353243145578,2.405775332090676,2.796836566953471,3.104935174975281,3.17788615872888,3.191894938406406,2.6080549883812,2.602056432353606,3.015705458637066,2.151371628183153,1.6890841521688853
2004-02-27,2.248446902953426,2.2473498897391453,2.9037314784598425,2.3637787386957907,4.146425591365231,2.3853782890520105,2.377701516076487,2.750218445616445,3.082763791051255,3.128068940943624,3.1704697476595083,2.56736532710723,2.578303362124861,2.987177986731244,2.1227909048696763,
2004-03-31,2.159291356498404,2.158765057558106,2.7981735990088,2.2753625142941067,3.9692125959022784,2.285039763003266,2.2828690444539474,2.6302573225838155,2.9848257299216283,3.005557725680416,3.0560841125098475,2.4533958209136504,2.480568216454898,2.857123314953644,2.0488194776588764,1.6510958894135133
2004-04-30,2.1780622607952287,2.174831437964361,2.8222585211961824,2.2918463498236004,4.042166641543696,2.3131089874234965,2.304903829271522,2.6670898692610243,3.0555519196907928,3.047044544459438,3.094048906024739,2.483663591446414,2.5086922025686054,2.904248676743158,2.0643824589272497,
2004-05-28,2.225063378918296,2.220822484806052,2.88085821377967,2.3397660467517905,4.159348696824544,2.3674700869977503,2.352187319088394,2.723203332903689,3.141207339305286,3.11658298535928,3.1655832406207867,2.5311941277727765,2.560620813866874,2.971684778356877,2.105982331301329,1.6320714044270337
2004-06-30,2.120613167272197,2.118738252520397,2.769394037613125,2.2331428329951155,4.06979087027649,2.2676272083053406,2.263013665234244,2.639032006668975,3.024174091320828,2.989328257910512,3.0561538532927157,2.434747951550124,2.4484212600616377,2.905853979429778,2.008007965627009,
2004-07-30,2.1253548260599997,2.123466366416038,2.7942397453500285,2.238243638301278,4.166506652527629,2.2706628685392256,2.2739407386205803,2.6654816567022803,3.1461469083934013,3.002045157167101,3.063426900986116,2.449760856412111,2.463434547990023,2.929634828717721,2.0047612192726447,1.711642198618814
2004-08-31,2.1980561045730758,2.1978760184317774,2.9005544576394096,2.317556703100222,4.364104312777129,2.3569959641007827,2.358722111942633,2.7654550318963125,3.25570355017548,3.1094280303173667,3.1894965209764377,2.5355830841364755,2.556660597054282,3.041955280691297,2.074959406477551,
2004-09-30,2.245266740238671,2.247178875779997,2.957616255392904,2.3658862761639394,4.460614678139041,2.409961188044623,2.4084950005894235,2.8235680885901497,3.304324850222881,3.165353357702923,3.2576373851476643,2.5734925554199246,2.5974415365528,3.117647985339938,2.1143773776470662,1.908673664296914
2004-10-29,2.406537524844327,2.4067124103535007,3.154461681973048,2.5304754829018115,4.845665813836082,2.59966256050416,2.5753151572134705,3.0154822682944635,3.506491793104148,3.416916201082125,3.490133249196312,2.7660869369856487,2.781954985112204,3.3400970331869133,2.275538361684886,
2004-11-30,2.5056086345040325,2.505501515498993,3.2702962060608862,2.630723899267152,5.045927996984188,2.696458292051249,2.677233672710192,3.1300478896100445,3.6680892556809024,3.5584113101337307,3.615973715468092,2.875319137553333,2.888992169793914,3.474029299159177,2.3713136111727025,1.985752179534136
2004-12-31,2.4327085586687907,2.433524407174109,3.194807238001017,2.5576690026549374,4.923339701122693,2.626987678623707,2.597976023777477,3.063650645544926,3.567568455499343,3.46802095291486,3.534918257177053,2.811998492076053,2.826200498056255,3.3886557383292435,2.3069089692116327,
2005-01-31,2.501618520938158,2.503168504085448,3.3093777310101995,2.633640200436182,5.101119993985567,2.709063680580084,2.6773689233876605,3.17186063272347,3.717067908458814,3.564330611203089,3.659012627226712,2.899820259723167,2.919774246207912,3.516121733814709,2.37142394203541,1.9183922655646968
2005-02-28,2.392095511811028,2.394583919717616,3.1607284787614,2.5233019076297207,4.885787474520001,2.5995658903747594,2.5747130935933225,3.050310870524737,3.489527293230551,3.410886551170371,3.5079413868955664,2.785505000504514,2.7992360679629607,3.407648355414257,2.268976869603444,
2005-03-31,2.2737814473511766,2.274033973419629,3.0275377789855558,2.397061812074765,4.619007369668774,2.4905619071021787,2.442859789079605,2.8955756943909408,3.2751667643796787,3.2359909017951654,3.3366462131045047,2.644606466751431,2.6747006032520924,3.233527229782468,2.1571321792346496,1.9628700420713023
2005-04-29,2.38709294283113,2.386621712274897,3.180958081136592,2.5097023961420293,4.9318515153869695,2.609260327682092,2.560805493160032,3.0681514137545025,3.4589916228980147,3.413320692893473,3.535657334429774,2.796086134126192,2.808247494377709,3.403530859092838,2.2568382297048126,
2005-05-31,2.467307777093448,2.4648480496635417,3.279456305838081,2.5951063326618766,5.084426716909243,2.700855726317962,2.6330063708516263,3.168171710353476,3.61720646649503,3.523683011559178,3.653649134203453,2.8973352341342213,2.8925608312528523,3.4964001700987657,2.332352736521296,2.0790991125432305
2005-06-30,2.6116032627464447,2.609859748058063,3.479785173169891,2.747225500852163,5.380437651663578,2.862209072116292,2.792115525318356,3.358796112915367,3.7838395842489057,3.725806475319336,3.8591056030550654,3.052946697383178,3.0528675424179803,3.6900710170373663,2.4714689570709014,
2005-07-29,2.552402420740547,2.5509349998565747,3.410010814930783,2.6879675503007503,5.393587708906269,2.8123314925817477,2.750968560942745,3.280808261437484,3.768762321863543,3.6607207009401854,3.786795983068312,2.992642676995693,3.003793437400862,3.6376467392536367,2.4188055493460885,2.01652406435382
2005-08-31,2.574514765885344,2.573145402580969,3.4349785417755228,2.7142474305753,5.438476942328732,2.8096171659997693,2.793304907576539,3.2981198766058157,3.822602103992229,3.670673932351535,3.8141335765689,3.0139773260879954,3.0225221654277754,3.664618074617556,2.4358394241195547,
2005-09-30,2.4534179450522866,2.452849557661837,3.276162388707946,2.586348925904193,5.242271446814708,2.690528653271114,2.6687452558359404,3.141489057525732,3.6046765833653622,3.511500613645551,3.6349488047367897,2.86862352813962,2.8731428339886347,3.483736524806342,2.3276869416248824,2.0604532829907587
2005-10-31,2.5464459196304703,2.54610555544593,3.4059769214470625,2.684677112363672,5.3795477820374655,2.795809238459525,2.7468844941257458,3.2802214060493484,3.719594594065853,3.6832606889378448,3.7748296594733057,2.981390239807945,2.9756929916484136,3.5960686753671576,2.4064000003153403,
2005-11-30,2.58108501369008,2.581578231790798,3.461725113960464,2.7245659731213765,5.487550281077598,2.842469968094396,2.781501929449024,3.333797565804144,3.811159033799402,3.7482283764822615,3.829794611970632,3.0147140970282384,3.012592215174085,3.6579673678323257,2.4447739067517547,2.238044304168243
2005-12-30,2.7820570616004963,2.7798391375335183,3.709712767872611,2.940407341337202,5.856558813070297,3.0527988183164787,2.973247852405413,3.565089128012168,4.033724758637296,4.026035067784144,4.097168155926134,3.2360050578883897,3.2283698409075603,3.9001407807713258,2.6347553044380945,
2006-01-31,2.8279440496634605,2.8244751153521293,3.7628437240612223,2.987586908601302,5.969553351790714,3.1078665148747944,3.006180704929113,3.609985865757528,4.089245515570845,4.11896851999212,4.181665497280914,3.2956620072322145,3.2712859896583386,3.9689560702301714,2.676022534692988,2.327586264185939
2006-02-28,2.887062417649475,2.8855428948787543,3.837928160246116,3.0486731754124805,6.1338354325632505,3.172228873041488,3.071446195790263,3.6858698035125546,4.156573453438935,4.216413966767824,4.269887505344314,3.367143750909962,3.335144367871115,4.058682366127378,2.733081581896029,
2006-03-31,2.9166755900477948,2.915055256605506,3.8820227955796818,3.0761380464532686,6.133041381109135,3.2146668565670344,3.1229659353499826,3.7141928678125535,4.1768571496259455,4.2616833965647,4.283628149850899,3.399849460721435,3.358570481294839,4.10156359207758,2.7556859370833227,2.175006631864532
2006-04-28,2.7991914403075797,2.801957323052379,3.729489630156764,2.950043439553499,5.897754082862544,3.0905486234697284,2.9994970568529435,3.562699054227147,4.035113747678352,4.091377716406007,4.099753918325351,3.2896799753326893,3.2335733002574942,3.949796636023368,2.651690839954276,
2006-05-31,2.715663514755777,2.714263467989656,3.6221413810348,2.861584457844489,5.714467366942353,2.986329455580139,2.9177133774312884,3.4670784823480005,3.886535970922023,3.95328972853164,3.978841969219341,3.1839504475075726,3.1290847621184965,3.8379496226529617,2.5702364016786303,2.149177589634864
2006-06-30,2.668613125767549,2.6651837257534616,3.551796811986641,2.8163115548608904,5.605690988715625,2.94107860948958,2.859941733178538,3.3973646868037872,3.776276311671614,3.9028182448085103,3.910645113093045,3.132834843686681,3.0593083044971507,3.7638921580107207,2.520284522481583,
2006-07-31,2.7041839769714726,2.700016892537488,3.5983087730009418,2.8515813102984247,5.737734741032899,2.98060720288256,2.889412284322117,3.466882481878346,3.7927668449474496,3.991042127043521,3.973568125625477,3.1805292055024315,3.0944644406780384,3.811066716719113,2.5462658813335897,2.302357600373951
2006-08-31,2.725333124193152,2.7221311164292845,3.638765281402984,2.871556077224282,5.716198080934273,2.999065629234614,2.9199024938144835,3.494549962216123,3.8270104507458607,4.013083321822666,4.0002333876190574,3.197735907140315,3.10595961878,3.846928485996218,2.569293386909455,
2006-09-29,2.847433280491683,2.844721990039845,3.804479158644533,3.00424249350822,5.985638240855226,3.1482770760445544,3.05799769294674,3.659134636588821,4.021808862441034,4.2191200570294445,4.200142172005432,3.3439788456497253,3.251896925214322,4.026518415353561,2.6848700245768784,2.5152600010763875
2006-10-31,2.9278268461385686,2.9292342323714142,3.92371863937473,3.0892416138769803,6.165335487049422,3.235002250319284,3.1395560329746304,3.770925524555184,4.138691549426742,4.364262837539519,4.317935428696845,3.4403016154728383,3.3487949060542506,4.138909206000991,2.757361964793476,
2006-11-30,2.9674305077878573,2.9691662702675097,3.971403926761442,3.128546450162971,6.226034100586288,3.280934742529945,3.17443956723532,3.8285665268148903,4.184490808172039,4.454620684157923,4.387598788599928,3.488875751913356,3.3968929428771237,4.191893303103464,2.8012286594309894,2.564304344677952
2006-12-29,3.025403797595719,3.025724323466463,4.027135724135212,3.186662582658315,6.296750330082956,3.3376887644365074,3.2267234005815117,3.904795656417376,4.2623244548989065,4.508396204606046,4.4645969725684855,3.5635085988053605,3.4495180281232485,4.273730613091316,2.864721161724997,
2007-01-31,3.0155546375509403,3.0171080345512906,4.01395778058841,3.1804731436616787,6.38437574358072,3.3442160129521583,3.2165019105947747,3.882114240001176,4.258993587766445,4.5419911561997015,4.46063833456208,3.5607043566817,3.447101967022121,4.276063903026705,2.854663883090946,2.710375514220261
2007-02-28,3.0318055013319847,3.03327158724516,4.051167524321813,3.20289536900546,6.419364889796663,3.363116860044768,3.239874361192648,3.901388618067659,4.283691733648616,4.5434040733904535,4.483631727459872,3.5852981174299843,3.473228643078828,4.291281466688372,2.867247735001509,
2007-03-30,3.1238157565207167,3.126185067628318,4.189811279142456,3.307132104841378,6.682743691920372,3.4713759019470998,3.326802103754308,4.024814928319401,4.453302807063996,4.682805092188501,4.628225834242397,3.702955890998785,3.592327880072106,4.440365214044835,2.9514983304709883,2.8397911778772165
2007-04-30,3.194107408112406,3.1969361568572308,4.305475138174493,3.3829345477404607,6.89081660992345,3.55995209998405,3.405004573216488,4.132087619111261,4.5559505409716605,4.781213741324501,4.741040467813536,3.7851294749647337,3.6811986007459234,4.545354194681515,3.0096636493165194,
2007-05-31,3.183539236827606,3.183135240169133,4.289324591303666,3.3723998991465587,6.831598009990453,3.544880572455899,3.390498477719748,4.117034763285725,4.559975532573861,4.756996326448193,4.730248238550479,3.763159689774435,3.659008542303301,4.548179207608788,2.989493385239722,2.709622555602784
2007-06-29,3.061060959464528,3.0616855266320595,4.113843587717401,3.244474289978951,6.545909095533276,3.402389142010635,3.2735914419133265,3.987447792739407,4.423719642435105,4.558861875694909,4.537261829813806,3.622313067992558,3.5162800669966963,4.38732078446378,2.870181532773153,
2007-07-31,2.965029174507732,2.966289811795515,4.009326397307836,3.144532903922712,6.318287589585311,3.3191937499581985,3.1643783850718283,3.872648364507503,4.278743828655352,4.446689731004276,4.386134747015188,3.5191048079985165,3.4121007122566294,4.233192365931038,2.780672203892013,2.796239250105591
2007-08-31,3.083438900900236,3.0880129308691124,4.177007753397216,3.271758385333108,6.609694293444663,3.4593641577808145,3.2816237434402358,4.043306394004848,4.446471031228305,4.645620344030732,4.563768382848706,3.664899508707317,3.545391124536258,4.381856362745747,2.893495682395229,
2007-09-28,3.129051199995156,3.1339940086575293,4.229282879919785,3.326746304246272,6.63791236553844,3.523298928094388,3.347547815011941,4.085741433454,4.512190147311152,4.687374997277127,4.606005815275197,3.719950309479481,3.6068170978378817,4.410223557425312,2.9308238285736943,2.7388919286181728
2007-10-31,2.89433451495924,2.900817183917975,3.91583412974508,3.0752807352815377,6.047726115027105,3.254959131965524,3.075930913738309,3.804991289099623,4.109997335332441,4.338497143157046,4.267884976511527,3.4484559801695926,3.328598676328747,4.082134792382512,2.7022912563736923,
2007-11-30,2.870302726613364,2.8799967126351724,3.85492141364893,3.0518205824982902,6.049062981721042,3.2307383083094248,3.0528039069579687,3.774306438371759,4.102254549415295,4.290584966320353,4.254956432764026,3.447812667070931,3.2943657943541207,4.056271050057152,2.679395179332845,2.57309633667423
2007-12-31,2.707069465002933,2.718056822239531,3.618000192666351,2.875099376065529,5.9854992316459565,3.0955100755771605,2.8914230553416567,3.6166359697510897,3.948216940906084,4.122793746117976,4.062562845646475,3.2780329676916966,3.1109394427986583,3.8976940230254833,2.529193406854872,
2008-01-31,2.6590969490096783,2.6669608911491136,3.5580566292442346,2.823377624238774,5.921448824032529,3.059251370850109,2.82955801925568,3.5566280197782216,3.890913284583775,4.094900577648732,4.012320963700429,3.248463415079788,3.0415678963791857,3.861133013626393,2.477668433654149,2.60883537487054
2008-02-29,2.622193310663418,2.629569494593628,3.550065857572936,2.782327206607432,5.911614087179914,3.0233628309356373,2.7814834175956955,3.530949212983458,3.901199411733048,4.059089261313291,3.981218555612843,3.217523816430376,3.014611150750441,3.8305034591416174,2.433665256865641,
2008-03-31,2.743845515074451,2.754000435653269,3.72961150250386,2.916592713081059,6.241002934401376,3.185585868054424,2.914804014480205,3.6918680912622457,4.125781944710135,4.290011887252966,4.163797459554607,3.370050771619885,3.1601684554852856,4.022761170732785,2.53511913935213,2.667907962096987
2008-04-30,2.827151541844532,2.842353528584844,3.851706590297552,3.007093945057864,6.34818237045648,3.287755926211644,2.9999142776248786,3.809211570377151,4.2393939547366015,4.418586022247133,4.2910319757726345,3.468819374887715,3.2510015588846803,4.140557885022213,2.6148918487074746,
2008-05-30,2.6094530538115004,2.623993581605082,3.577082778861324,2.779189507880014,5.698751669258331,3.0151792984323738,2.7660688042872748,3.524584666499805,3.870130123788704,4.047706548402246,3.9899006105154657,3.1937618127848584,2.997102034136017,3.83381968288866,2.405984160830791,2.414293286792659
2008-06-30,2.6278305515548417,2.6406024397202645,3.654596244665278,2.801703440600108,5.90883364238587,3.057394645777733,2.7976668805512417,3.5899548813664306,4.030597964566447,4.165971656451916,4.077052665679525,3.2308495939063326,3.055362878940885,3.929563766547621,2.418821933767336,
2008-07-31,2.7071495999582305,2.720185844575453,3.7754808841444487,2.8918964981583555,6.241537559624309,3.170282054821028,2.9027820994501146,3.730421495168406,4.213240650112316,4.283203201008003,4.211275496097287,3.312031192443881,3.162215460405526,4.076925173084021,2.483894141943267,1.622059570298389
2008-08-29,2.342647724222399,2.3512357414958904,3.311700021431005,2.5136455466904906,5.45784954861855,2.784928669165353,2.533882838824938,3.2595914043749934,3.5264661415110203,3.6905130835265,3.642755904548546,2.8751932596786656,2.735484379060698,3.576170394010544,2.142935689982921,
2008-09-30,1.731601997294236,1.7327628308034098,2.41659346398874,1.861437565038672,3.977869562001296,2.074446401084428,1.8214585749611976,2.369071875684733,2.470171834151429,2.7059999031311004,2.6344417058655467,2.1565244060561204,2.029261395776231,2.5158930809945983,1.586455251988043,1.136373850462759
2008-10-31,1.3805901791457231,1.3781877500845554,1.979690142749976,1.4884168767367,3.215121562098348,1.6825704210642267,1.461149550806433,1.891123880242912,2.0808247676562464,2.160117536688612,2.157090385278018,1.7209854490510057,1.65111338448888,2.0444784124742963,1.2665473877510474,
2008-11-28,1.3732421068500509,1.3714087125972851,2.0088492903837625,1.4844763776852623,3.188275032119633,1.695612357426026,1.4580817730386442,1.9797849407727173,2.378117801880057,2.195163801700686,2.2022360233057143,1.7159401239524463,1.607133554663612,2.147400069938343,1.2616747986031167,0.9962751637240942
2008-12-31,1.3574195620016034,1.3532432138457977,1.9814408334286064,1.471167109166369,3.4278451753743115,1.7045114707197546,1.4085138221373923,2.0759121434544423,2.5541681077687954,2.2526837736933687,2.2294841429474586,1.7261198187887254,1.6210521479995064,2.2862427761314508,1.2431910448712884,
2009-01-30,1.1340273946765205,1.1303838416164873,1.6703917453545938,1.2322235803720305,2.78656023331427,1.4136487206423574,1.17760593708831,1.7314590901994424,2.1135969137698725,1.8442823887119288,1.860392013566491,1.46558139048883,1.3734608644187936,1.8942615286216613,1.0448005312619717,1.1087029589041577
2009-02-27,1.294153754183175,1.2900244473000475,1.925675074400991,1.4033103848520123,3.18041615722852,1.6123106723564915,1.3685393213639645,1.9903616387239047,2.3830411871516266,2.142912445728083,2.12485703411823,1.662936245292983,1.557958554312697,2.1622836689096925,1.1859561148473354,
2009-03-31,1.5506407866490324,1.5471464276739155,2.3134559822540406,1.6774847690699397,3.8615387938657055,1.929475895302378,1.6347204558356825,2.3678752500466227,2.8156173876737083,2.5996928655661304,2.528711619673844,2.007221431464873,1.863205679170828,2.59483138142301,1.4219897204488308,1.4343409552099324
2009-04-30,1.7000430065593664,1.6954737107454678,2.5185694754691883,1.8458787658875715,4.200488701721697,2.120385894108233,1.7848737397262666,2.626080842794049,3.07015435687619,2.8302180118380025,2.774230899113027,2.181065857972732,2.0413327287560885,2.857605624943228,1.5672717451473075,
2009-05-29,1.7478907178355845,1.7420001220852284,2.5752086227181485,1.896241527362138,4.582724052349894,2.182154381411649,1.806487659875664,2.6939942652976048,3.166385716919828,2.946975940002038,2.8664358610450997,2.233871256556521,2.1045397976192763,2.9588803139437423,1.613571637004377,1.6579912818936189
